File:,Tef_Vector2_SEL_51B.sam
 , TotalReads , 4050335
 , TotalHits (count), 4020312
Chromosome , GeneName , PPM , NCBI_Acc
19_KI270882v1_alt , KIR3DS1 , 0.0,NM_001083539,NM_001282170,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001282170,NM_001282171,NM_001282171,NM_001083539,NM_001083539,NM_001282170,NM_001083539,NM_001282171,NM_001282171,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001282171,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001282171,NM_001083539,NM_001083539,NM_001282170,NM_001282171,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001282170,NM_001083539,NM_001282171,NM_001282170,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539,NM_001282170,NM_001282171,NM_001083539
19_KI270882v1_alt , KIR2DS5 , 0.0,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513,NM_014513
19_KI270882v1_alt , KIR2DS2 , 0.0,NM_001291695,NM_012312,NM_001291700,NM_001291696,NM_001291701,NM_012312,NM_001291700,NM_001291696,NM_001291695,NM_001291701,NM_001291696,NM_012312,NM_001291700,NM_001291701,NM_001291695,NM_001291696,NM_012312,NM_001291700,NM_001291695,NM_001291701,NM_001291696,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_001291701,NM_001291695,NM_012312,NM_001291696,NM_001291700,NM_012312,NM_001291701,NM_001291696,NM_001291695,NM_001291700,NM_001291695,NM_012312,NM_001291700,NM_001291696,NM_001291696,NM_001291701,NM_001291700,NM_012312,NM_001291695,NM_001291700,NM_001291701,NM_001291696,NM_001291696,NM_012312,NM_001291695,NM_001291701,NM_001291700,NM_001291696,NM_012312,NM_001291695,NM_001291701,NM_001291700,NM_012312,NM_001291696,NM_001291701,NM_001291700,NM_001291695,NM_012312,NM_001291696,NM_001291695,NM_001291701,NM_001291700,NM_012312,NM_001291695,NM_001291701,NM_001291696,NM_001291700,NM_012312,NM_001291695,NM_001291696,NM_001291701,NM_001291700,NM_012312,NM_001291695,NM_001291696,NM_001291700,NM_001291701,NM_012312,NM_001291696,NM_001291700,NM_001291701,NM_001291695,NM_001291696,NM_012312,NM_001291695,NM_001291696,NM_001291701,NM_001291700,NM_012312,NM_001291695,NM_001291696,NM_001291701,NM_001291700,NM_012312,NM_001291695,NM_001291696,NM_001291701,NM_001291700,NM_012312,NM_001291696,NM_001291695,NM_001291701,NM_001291700,NM_001291701,NM_012312,NM_001291701,NM_001291696,NM_001291695,NM_001291700,NM_012312,NM_001291695,NM_001291700,NM_001291696,NM_001291701,NM_012312,NM_001291701,NM_001291700,NM_001291695,NM_001291696,NM_012312,NM_001291701,NM_001291696,NM_001291695,NM_001291700,NM_001291700,NM_001291701,NM_001291695,NM_001291696,NM_012312,NM_001291700,NM_001291695,NM_001291696,NM_012312,NM_001291701,NM_001291700,NM_001291695,NM_012312,NM_001291701,NM_001291696,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_012312,NM_001291700,NM_001291701,NM_001291696,NM_001291695,NM_001291700,NM_012312,NM_001291695,NM_001291701,NM_001291696,NM_001291701,NM_012312,NM_001291700,NM_001291695,NM_001291696
19_KI270882v1_alt , KIR3DL3 , 0.0,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443,NM_153443
15_KI270849v1_alt , B2M , 0.0,NM_004048,NM_004048
15_KI270849v1_alt , TRIM69 , 8.70579198828,NM_001301145,NM_001301146,NM_001301144,NM_182985,NM_080745,NM_001301144,NM_001301145,NM_001301146,NM_182985,NM_080745
22_KI270879v1_alt , C22orf15 , 0.0,NM_182520,NM_182520
22_KI270879v1_alt , MIF , 0.0,NM_002415,NM_002415
22_KI270879v1_alt , DERL3 , 1.24368456975,NM_001002862,NM_001135751,NM_198440,NM_001002862,NM_198440,NM_001135751
22_KI270879v1_alt , SMARCB1 , 6.46715976272,NM_001007468,NM_003073,NM_001317946,NM_003073,NM_001007468,NM_001317946
22_KI270879v1_alt , GSTT1 , 0.0,NM_000853,NM_001293807,NM_001293808,NM_001293809,NM_001293810,NM_001293811,NM_001293812,NM_001293813,NM_001293814
22_KI270879v1_alt , SLC2A11 , 8.70579198828,NM_001024938,NM_001024939,NM_001282864,NM_030807,NM_001024939,NM_001282864,NM_001024938,NM_030807
22_KI270879v1_alt , DDT , 0.0,NM_001084392,NM_001355,NM_001355,NM_001084392,NM_001355,NM_001355
22_KI270879v1_alt , LOC391322 , 0.0,NM_001144931,NM_001144931
22_KI270879v1_alt , DDTL , 0.0,NM_001084393,NM_001084393
22_KI270879v1_alt , GSTT2 , 11.6906349557,NM_000854,NM_000854,NM_001302670,NM_001302670,NM_000854,NM_000854,NM_001302670,NM_001302670
22_KI270879v1_alt , CHCHD10 , 0.0,NM_213720,NM_001301339,NM_213720,NM_001301339
22_KI270879v1_alt , GSTT2B , 4.97473827902,NM_001080843,NM_001080843,NM_001080843,NM_001080843
22_KI270879v1_alt , MMP11 , 0.0,NM_005940,NM_005940
10_KI270825v1_alt , DLG5 , 0.0,NM_004747,NM_004747
7_KI270804v1_alt , FAM20C , 0.0,NM_020223,NM_020223,NM_020223
3_KI270937v1_alt , MUC4 , 0.0,NM_004532,NM_138297,NM_018406,NM_018406,NM_004532,NM_138297,NM_018406,NM_004532,NM_138297,NM_018406,NM_004532,NM_138297,NM_138297,NM_004532,NM_018406,NM_138297,NM_018406,NM_004532,NM_138297,NM_004532,NM_018406,NM_004532,NM_018406,NM_138297
3_KI270937v1_alt , MUC20 , 2.73610605346,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_020790,NM_001291833,NM_001282506,NM_152673,NM_020790,NM_001291833,NM_001282506,NM_152673
1_KI270762v1_alt , MMEL1 , 0.0,NM_033467,NM_033467
1_KI270762v1_alt , PLCH2 , 0.0,NM_001303013,NM_001303012,NM_014638,NM_001303013,NM_014638,NM_001303012
1_KI270762v1_alt , FAM213B , 0.0,NM_001195738,NM_001195741,NM_001195737,NM_152371,NM_001195736,NM_001195740,NM_001195740,NM_001195737,NM_001195736,NM_001195738,NM_001195741,NM_152371
1_KI270762v1_alt , PANK4 , 1.24368456975,NM_018216,NM_018216
1_KI270762v1_alt , TTC34 , 0.0,NM_001242672,NM_001242672
1_KI270762v1_alt , TNFRSF14 , 0.0,NM_003820,NM_001297605,NM_003820,NM_001297605
1_KI270762v1_alt , HES5 , 0.0,NM_001010926,NM_001010926
6_GL000253v2_alt , HLA-E , 0.0,NM_005516,NM_005516,NM_005516,NM_005516,NM_005516,NM_005516,NM_005516
6_GL000253v2_alt , OR10C1 , 0.0,NM_013941,NM_013941,NM_013941,NM_013941,NM_013941,NM_013941,NM_013941,NM_013941
6_GL000253v2_alt , BRD2 , 0.0,NM_005104,NM_001199456,NM_001199455,NM_001113182,NM_001291986,NM_001199456,NM_001113182,NM_005104,NM_001199455,NM_001291986,NM_001113182,NM_001199455,NM_001199456,NM_005104,NM_001291986,NM_001199455,NM_001199456,NM_001113182,NM_005104,NM_001291986,NM_005104,NM_001199455,NM_001291986,NM_001199456,NM_001113182,NM_005104,NM_001199455,NM_001291986,NM_001199456,NM_001113182,NM_005104,NM_001199455,NM_001291986,NM_001113182,NM_001199456
6_GL000253v2_alt , GABBR1 , 0.0,NM_001470,NM_021903,NM_021904,NM_001319053,NM_021904,NM_021903,NM_001470,NM_001319053,NM_021904,NM_001470,NM_021903,NM_001319053,NM_001470,NM_021904,NM_021903,NM_001319053,NM_021903,NM_021904,NM_001470,NM_001319053,NM_021903,NM_021904,NM_001470,NM_001319053,NM_001470,NM_021904,NM_021903,NM_001319053
6_GL000253v2_alt , C2 , 0.0,NM_000063,NM_001145903,NM_001178063,NM_001282457,NM_001282459,NM_001282458,NM_000063,NM_001145903,NM_001178063,NM_001282457,NM_001282459,NM_001282458,NM_001282457,NM_001145903,NM_001178063,NM_000063,NM_001282459,NM_001282458,NM_001145903,NM_001178063,NM_000063,NM_001282457,NM_001282458,NM_001282459,NM_001282457,NM_001145903,NM_000063,NM_001282459,NM_001178063,NM_001282458,NM_001282458,NM_001282457,NM_000063,NM_001145903,NM_001282459,NM_001178063,NM_000063,NM_001282457,NM_001282458,NM_001145903,NM_001282459,NM_001178063
6_GL000253v2_alt , MUC21 , 0.0,NM_001010909,NM_001010909,NM_001010909,NM_001010909,NM_001010909,NM_001010909,NM_001010909
6_GL000253v2_alt , PRRC2A , 0.0,NM_080686,NM_004638,NM_080686,NM_004638,NM_080686,NM_004638,NM_080686,NM_004638,NM_080686,NM_004638,NM_080686,NM_004638,NM_080686,NM_004638
6_GL000253v2_alt , BAG6 , 0.0,NM_080702,NM_080703,NM_004639,NM_001199698,NM_001199697,NM_001098534,NM_080703,NM_080702,NM_004639,NM_001199698,NM_001098534,NM_001199697,NM_080703,NM_080702,NM_004639,NM_001199698,NM_001199697,NM_001098534,NM_004639,NM_001098534,NM_001199697,NM_001199698,NM_080703,NM_080702,NM_001098534,NM_080702,NM_004639,NM_080703,NM_001199697,NM_001199698,NM_080702,NM_080703,NM_001098534,NM_004639,NM_001199697,NM_001199698,NM_080703,NM_001199697,NM_004639,NM_080702,NM_001199698,NM_001098534
6_GL000253v2_alt , PBX2 , 0.0,NM_002586,NM_002586,NM_002586,NM_002586,NM_002586,NM_002586,NM_002586
6_GL000253v2_alt , TRIM31 , 0.0,NM_007028,NM_007028,NM_007028,NM_007028,NM_007028,NM_007028,NM_007028,NM_007028
6_GL000253v2_alt , LST1 , 0.0,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205839,NM_205840,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205840,NM_205839,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205840,NM_205839,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205840,NM_205839,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205840,NM_205839,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205840,NM_205839,NM_007161,NM_001166538,NM_205838,NM_205837,NM_205840,NM_205839,NM_007161,NM_001166538,NM_205839,NM_205838,NM_205837,NM_205840
6_GL000253v2_alt , VARS2 , 0.0,NM_020442,NM_001167733,NM_001167734,NM_001167734,NM_020442,NM_001167733,NM_001167734,NM_001167733,NM_020442,NM_001167733,NM_001167734,NM_020442,NM_020442,NM_001167733,NM_001167734,NM_020442,NM_001167733,NM_001167734
6_GL000253v2_alt , HLA-C , 1.74115839766,NM_001243042,NM_002117,NM_002117,NM_001243042,NM_002117,NM_001243042,NM_002117,NM_001243042,NM_002117,NM_001243042,NM_002117,NM_001243042,NM_002117,NM_001243042
6_GL000253v2_alt , COL11A2 , 0.0,NM_080679,NM_001163771,NM_080681,NM_080680,NM_080679,NM_080681,NM_080680,NM_001163771,NM_080681,NM_001163771,NM_080680,NM_080679,NM_080681,NM_080680,NM_080679,NM_001163771,NM_080681,NM_001163771,NM_080679,NM_080680,NM_080680,NM_080679,NM_001163771,NM_080681,NM_080681,NM_080680,NM_001163771,NM_080679
6_GL000253v2_alt , ABCF1 , 0.0,NM_001090,NM_001025091,NM_001090,NM_001025091,NM_001090,NM_001025091,NM_001090,NM_001025091,NM_001025091,NM_001090,NM_001025091,NM_001090,NM_001090,NM_001025091
6_GL000253v2_alt , C6orf10 , 0.0,NM_001286474,NM_006781,NM_001286475,NM_001286474,NM_001286475,NM_006781,NM_001286474,NM_001286475,NM_006781,NM_001286475,NM_001286474,NM_006781,NM_001286474,NM_001286475,NM_006781,NM_001286474,NM_001286475,NM_006781,NM_001286475,NM_001286474,NM_006781,NM_006781,NM_001286474,NM_001286475
6_GL000253v2_alt , HLA-DMB , 0.0,NM_002118,NM_002118,NM_002118,NM_002118,NM_002118,NM_002118,NM_002118,NM_002118
6_GL000253v2_alt , MUC22 , 0.0,NM_001198815,NM_001318484,NM_001198815,NM_001318484,NM_001198815,NM_001318484,NM_001198815,NM_001318484,NM_001198815,NM_001318484,NM_001198815,NM_001318484,NM_001198815,NM_001318484,NM_001198815,NM_001318484
6_GL000253v2_alt , GPSM3 , 0.0,NM_022107,NM_001276501,NM_022107,NM_001276501,NM_022107,NM_001276501,NM_022107,NM_001276501,NM_022107,NM_001276501,NM_022107,NM_001276501,NM_022107,NM_001276501
6_GL000253v2_alt , RNF39 , 0.0,NM_025236,NM_170769,NM_025236,NM_170769,NM_025236,NM_170769,NM_025236,NM_170769,NM_025236,NM_170769,NM_025236,NM_170769,NM_025236,NM_170769,NM_025236,NM_170769
6_GL000253v2_alt , ATAT1 , 0.0,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722,NM_001254952,NM_001318762,NM_001318763,NM_024909,NM_001190724,NM_001031722
6_GL000253v2_alt , POU5F1 , 0.0,NM_001285987,NM_001173531,NM_001285986,NM_203289,NM_002701,NM_001285987,NM_001285986,NM_001173531,NM_203289,NM_002701,NM_001285987,NM_001285986,NM_001173531,NM_002701,NM_203289,NM_001285987,NM_001285986,NM_001173531,NM_002701,NM_203289,NM_001173531,NM_001285987,NM_002701,NM_001285986,NM_203289,NM_001285987,NM_001285986,NM_002701,NM_203289,NM_001173531,NM_001285986,NM_001285987,NM_203289,NM_002701,NM_001173531
6_GL000253v2_alt , TRIM39 , 0.0,NM_021253,NM_172016,NM_172016,NM_021253,NM_172016,NM_021253,NM_021253,NM_172016,NM_172016,NM_021253,NM_021253,NM_172016,NM_021253,NM_172016
6_GL000253v2_alt , LY6G6F , 0.0,NM_001003693,NM_001003693,NM_001003693,NM_001003693,NM_001003693,NM_001003693,NM_001003693
6_GL000253v2_alt , NOTCH4 , 0.0,NM_004557,NM_004557,NM_004557,NM_004557,NM_004557,NM_004557,NM_004557
6_GL000253v2_alt , HLA-A , 0.0,NM_002116,NM_001242758,NM_002116,NM_001242758,NM_002116,NM_001242758,NM_002116,NM_001242758,NM_002116,NM_001242758,NM_002116,NM_001242758,NM_002116,NM_001242758,NM_002116,NM_001242758
6_GL000253v2_alt , DDAH2 , 0.0,NM_001303007,NM_001303008,NM_013974,NM_001303007,NM_001303008,NM_013974,NM_001303007,NM_001303008,NM_013974,NM_001303007,NM_001303008,NM_013974,NM_001303007,NM_001303008,NM_013974,NM_001303007,NM_001303008,NM_013974,NM_001303008,NM_001303007,NM_013974
6_GL000253v2_alt , TAP1 , 0.0,NM_000593,NM_001292022,NM_000593,NM_001292022,NM_000593,NM_001292022,NM_001292022,NM_000593,NM_001292022,NM_000593,NM_000593,NM_001292022,NM_001292022,NM_000593,NM_001292022,NM_000593
6_GL000253v2_alt , TAP2 , 0.248736913951,NM_018833,NM_001290043,NM_000544,NM_000544,NM_001290043,NM_018833,NM_000544,NM_018833,NM_001290043,NM_018833,NM_000544,NM_001290043,NM_018833,NM_000544,NM_001290043,NM_001290043,NM_018833,NM_000544,NM_018833,NM_001290043,NM_000544,NM_000544,NM_018833,NM_001290043
6_GL000253v2_alt , APOM , 0.0,NM_001256169,NM_019101,NM_001256169,NM_019101,NM_001256169,NM_019101,NM_001256169,NM_019101,NM_001256169,NM_019101,NM_001256169,NM_019101,NM_001256169,NM_019101
6_GL000253v2_alt , LY6G6D , 0.0,NM_021246,NM_021246,NM_021246,NM_021246,NM_021246,NM_021246,NM_021246
6_GL000253v2_alt , DHX16 , 0.0,NM_001164239,NM_003587,NM_003587,NM_001164239,NM_003587,NM_001164239,NM_003587,NM_001164239,NM_001164239,NM_003587,NM_001164239,NM_003587,NM_001164239,NM_003587,NM_001164239,NM_003587
6_GL000253v2_alt , VPS52 , 0.0,NM_001289175,NM_001289174,NM_001289176,NM_022553,NM_022553,NM_001289176,NM_001289175,NM_001289174,NM_022553,NM_001289176,NM_001289175,NM_001289174,NM_022553,NM_001289174,NM_001289176,NM_001289175,NM_022553,NM_001289174,NM_001289176,NM_001289175,NM_022553,NM_001289174,NM_001289176,NM_001289175,NM_022553,NM_001289174,NM_001289175,NM_001289176
6_GL000253v2_alt , NEU1 , 0.0,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434
6_GL000253v2_alt , GNL1 , 0.0,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275
6_GL000253v2_alt , SLC39A7 , 0.0,NM_001077516,NM_006979,NM_001288777,NM_001077516,NM_006979,NM_001288777,NM_001288777,NM_006979,NM_001077516,NM_001288777,NM_006979,NM_001077516,NM_001077516,NM_001288777,NM_006979,NM_001077516,NM_001288777,NM_006979
6_GL000253v2_alt , TRIM15 , 0.0,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229
6_GL000253v2_alt , RXRB , 0.0,NM_001270401,NM_021976,NM_001291989,NM_021976,NM_001270401,NM_001291989,NM_021976,NM_001270401,NM_001291989,NM_001270401,NM_001291989,NM_021976,NM_021976,NM_001270401,NM_001291989,NM_001270401,NM_021976,NM_001291989
6_GL000253v2_alt , C6orf136 , 0.0,NM_001161376,NM_001109938,NM_145029,NM_001161376,NM_001109938,NM_145029,NM_001161376,NM_001109938,NM_145029,NM_001161376,NM_001109938,NM_145029,NM_001161376,NM_145029,NM_001109938,NM_001161376,NM_145029,NM_001109938,NM_001161376,NM_145029,NM_001109938
6_GL000253v2_alt , PPP1R10 , 0.0,NM_002714,NM_002714,NM_002714,NM_002714,NM_002714,NM_002714,NM_002714
6_GL000253v2_alt , DDX39B , 0.0,NM_080598,NM_004640,NM_080598,NM_004640,NM_080598,NM_004640,NM_004640,NM_080598,NM_004640,NM_080598,NM_004640,NM_080598,NM_080598,NM_004640,NM_080598,NM_004640
